TransactionID,PolicyID,PaymentDate,AmountPaid
T0004014,P000393,2021-01-11,429.17
T0004015,P000393,2021-04-11,429.17
T0004016,P000393,2021-07-10,429.17
T0004017,P000393,2021-10-08,429.17
T0004018,P000393,2022-01-06,429.17
T0004019,P000393,2022-04-06,429.17
T0004020,P000393,2022-07-05,429.17
T0004021,P000393,2022-10-03,429.17
T0004022,P000393,2023-01-01,429.17
T0004023,P000393,2023-04-01,429.17
T0004024,P000394,2021-08-29,1196.03
T0004025,P000394,2021-11-27,1196.03
T0004026,P000394,2022-02-25,1196.03
T0004027,P000394,2022-05-26,1196.03
T0004028,P000394,2022-08-24,1196.03
T0004029,P000394,2022-11-22,1196.03
T0004030,P000394,2023-02-20,1196.03
T0004031,P000394,2023-05-21,1196.03
T0004032,P000395,2025-11-12,2174.45
T0004033,P000395,2025-12-12,2174.45
T0004034,P000396,2025-09-30,2194.54
T0004035,P000396,2025-10-30,2194.54
T0004036,P000396,2025-11-29,2194.54
T0004037,P000397,2025-12-05,3599.09
T0004038,P000398,2023-07-18,58.89
T0004039,P000398,2023-08-17,58.89
T0004040,P000398,2023-09-16,58.89
T0004041,P000398,2023-10-16,58.89
T0004042,P000398,2023-11-15,58.89
T0004043,P000398,2023-12-15,58.89
T0004044,P000398,2024-01-14,58.89
T0004045,P000398,2024-02-13,58.89
T0004046,P000398,2024-03-14,58.89
T0004047,P000398,2024-04-13,58.89
T0004048,P000398,2024-05-13,58.89
T0004049,P000398,2024-06-12,58.89
T0004050,P000398,2024-07-12,58.89
T0004051,P000398,2024-08-11,58.89
T0004052,P000398,2024-09-10,58.89
T0004053,P000398,2024-10-10,58.89
T0004054,P000398,2024-11-09,58.89
T0004055,P000398,2024-12-09,58.89
T0004056,P000398,2025-01-08,58.89
T0004057,P000398,2025-02-07,58.89
T0004058,P000398,2025-03-09,58.89
T0004059,P000398,2025-04-08,58.89
T0004060,P000398,2025-05-08,58.89
T0004061,P000398,2025-06-07,58.89
T0004062,P000398,2025-07-07,58.89
T0004063,P000398,2025-08-06,58.89
T0004064,P000398,2025-09-05,58.89
T0004065,P000398,2025-10-05,58.89
T0004066,P000398,2025-11-04,58.89
T0004067,P000398,2025-12-04,58.89
T0004068,P000399,2024-03-23,122.21
T0004069,P000399,2024-04-22,122.21
T0004070,P000399,2024-05-22,122.21
T0004071,P000399,2024-06-21,69.38
T0004072,P000399,2024-07-21,122.21
T0004073,P000399,2024-08-20,122.21
T0004074,P000399,2024-09-19,122.21
T0004075,P000399,2024-10-19,122.21
T0004076,P000399,2024-11-18,122.21
T0004077,P000399,2024-12-18,122.21
T0004078,P000399,2025-01-17,122.21
T0004079,P000399,2025-02-16,122.21
T0004080,P000399,2025-03-18,122.21
T0004081,P000399,2025-04-17,122.21
T0004082,P000399,2025-05-17,78.08
T0004083,P000399,2025-06-16,122.21
T0004084,P000399,2025-07-16,122.21
T0004085,P000399,2025-08-15,122.21
T0004086,P000399,2025-09-14,122.21
T0004087,P000399,2025-10-14,122.21
T0004088,P000399,2025-11-13,122.21
T0004089,P000399,2025-12-13,122.21
T0004090,P000400,2022-11-13,67.64
T0004091,P000400,2022-12-13,67.64
T0004092,P000400,2023-01-12,67.64
T0004093,P000400,2023-02-11,67.64
T0004094,P000400,2023-03-13,67.64
T0004095,P000400,2023-04-12,67.64
T0004096,P000400,2023-05-12,67.64
T0004097,P000400,2023-06-11,67.64
T0004098,P000400,2023-07-11,67.64
T0004099,P000400,2023-08-10,67.64
T0004100,P000400,2023-09-09,67.64
T0004101,P000400,2023-10-09,67.64
T0004102,P000400,2023-11-08,67.64
T0004103,P000400,2023-12-08,67.64
T0004104,P000400,2024-01-07,22.24
T0004105,P000400,2024-02-06,67.64
T0004106,P000400,2024-03-07,67.64
T0004107,P000400,2024-04-06,67.64
T0004108,P000400,2024-05-06,67.64
T0004109,P000400,2024-06-05,67.64
T0004110,P000400,2024-07-05,67.64
T0004111,P000400,2024-08-04,67.64
T0004112,P000400,2024-09-03,67.64
T0004113,P000400,2024-10-03,67.64
T0004114,P000401,2020-08-17,690.34
T0004115,P000401,2020-11-15,690.34
T0004116,P000401,2021-02-13,690.34
T0004117,P000401,2021-05-14,391.17
T0004118,P000401,2021-08-12,690.34
T0004119,P000401,2021-11-10,690.34
T0004120,P000401,2022-02-08,690.34
T0004121,P000401,2022-05-09,690.34
T0004122,P000401,2022-08-07,690.34
T0004123,P000401,2022-11-05,690.34
T0004124,P000402,2020-07-04,340.97
T0004125,P000402,2020-08-03,340.97
T0004126,P000402,2020-09-02,340.97
T0004127,P000402,2020-10-02,340.97
T0004128,P000402,2020-11-01,340.97
T0004129,P000402,2020-12-01,340.97
T0004130,P000402,2020-12-31,130.77
T0004131,P000402,2021-01-30,340.97
T0004132,P000402,2021-03-01,340.97
T0004133,P000402,2021-03-31,340.97
T0004134,P000402,2021-04-30,340.97
T0004135,P000402,2021-05-30,102.98
T0004136,P000402,2021-06-29,340.97
T0004137,P000402,2021-07-29,340.97
T0004138,P000402,2021-08-28,340.97
T0004139,P000402,2021-09-27,152.47
T0004140,P000402,2021-10-27,340.97
T0004141,P000402,2021-11-26,340.97
T0004142,P000402,2021-12-26,340.97
T0004143,P000402,2022-01-25,340.97
T0004144,P000402,2022-02-24,340.97
T0004145,P000403,2021-09-09,1874.56
T0004146,P000403,2021-12-08,1874.56
T0004147,P000403,2022-03-08,673.93
T0004148,P000403,2022-06-06,1874.56
T0004149,P000403,2022-09-04,1874.56
T0004150,P000404,2024-01-22,1077.53
T0004151,P000404,2024-04-21,462.27
T0004152,P000404,2024-07-20,1077.53
T0004153,P000404,2024-10-18,1077.53
T0004154,P000404,2025-01-16,1077.53
T0004155,P000405,2024-03-28,178.06
T0004156,P000405,2024-04-27,178.06
T0004157,P000405,2024-05-27,178.06
T0004158,P000405,2024-06-26,178.06
T0004159,P000405,2024-07-26,178.06
T0004160,P000405,2024-08-25,178.06
T0004161,P000405,2024-09-24,178.06
T0004162,P000405,2024-10-24,178.06
T0004163,P000405,2024-11-23,178.06
T0004164,P000405,2024-12-23,178.06
T0004165,P000405,2025-01-22,178.06
T0004166,P000405,2025-02-21,178.06
T0004167,P000405,2025-03-23,178.06
T0004168,P000405,2025-04-22,178.06
T0004169,P000405,2025-05-22,178.06
T0004170,P000405,2025-06-21,178.06
T0004171,P000405,2025-07-21,178.06
T0004172,P000405,2025-08-20,178.06
T0004173,P000405,2025-09-19,178.06
T0004174,P000405,2025-10-19,178.06
T0004175,P000405,2025-11-18,178.06
T0004176,P000405,2025-12-18,178.06
T0004177,P000406,2023-04-11,220.02
T0004178,P000406,2023-05-11,220.02
T0004179,P000406,2023-06-10,220.02
T0004180,P000406,2023-07-10,220.02
T0004181,P000406,2023-08-09,220.02
T0004182,P000406,2023-09-08,220.02
T0004183,P000406,2023-10-08,220.02
T0004184,P000406,2023-11-07,220.02
T0004185,P000406,2023-12-07,220.02
T0004186,P000406,2024-01-06,220.02
T0004187,P000406,2024-02-05,220.02
T0004188,P000406,2024-03-06,67.85
T0004189,P000406,2024-04-05,220.02
T0004190,P000406,2024-05-05,220.02
T0004191,P000406,2024-06-04,220.02
T0004192,P000406,2024-07-04,167.89
T0004193,P000406,2024-08-03,220.02
T0004194,P000406,2024-09-02,220.02
T0004195,P000406,2024-10-02,220.02
T0004196,P000406,2024-11-01,220.02
T0004197,P000406,2024-12-01,220.02
T0004198,P000406,2024-12-31,220.02
T0004199,P000407,2025-04-13,2374.36
T0004200,P000407,2025-07-12,2374.36
T0004201,P000407,2025-10-10,2374.36
T0004202,P000408,2024-12-11,88.7
T0004203,P000408,2025-01-10,88.7
T0004204,P000408,2025-02-09,88.7
T0004205,P000408,2025-03-11,36.63
T0004206,P000408,2025-04-10,88.7
T0004207,P000408,2025-05-10,88.7
T0004208,P000408,2025-06-09,88.7
T0004209,P000408,2025-07-09,88.7
T0004210,P000408,2025-08-08,88.7
T0004211,P000408,2025-09-07,88.7
T0004212,P000408,2025-10-07,88.7
T0004213,P000408,2025-11-06,88.7
T0004214,P000408,2025-12-06,88.7
T0004215,P000409,2025-08-06,487.59
T0004216,P000409,2025-09-05,487.59
T0004217,P000409,2025-10-05,487.59
T0004218,P000409,2025-11-04,487.59
T0004219,P000409,2025-12-04,487.59
T0004220,P000410,2025-11-26,3458.13
T0004221,P000411,2025-09-27,8474.81
T0004222,P000412,2022-02-27,166.48
T0004223,P000412,2022-03-29,166.48
T0004224,P000412,2022-04-28,166.48
T0004225,P000412,2022-05-28,166.48
T0004226,P000412,2022-06-27,166.48
T0004227,P000412,2022-07-27,166.48
T0004228,P000412,2022-08-26,166.48
T0004229,P000412,2022-09-25,166.48
T0004230,P000412,2022-10-25,166.48
T0004231,P000412,2022-11-24,166.48
T0004232,P000412,2022-12-24,166.48
T0004233,P000412,2023-01-23,166.48
T0004234,P000412,2023-02-22,166.48
T0004235,P000412,2023-03-24,166.48
T0004236,P000412,2023-04-23,123.03
T0004237,P000412,2023-05-23,166.48
T0004238,P000412,2023-06-22,166.48
T0004239,P000412,2023-07-22,166.48
T0004240,P000412,2023-08-21,166.48
T0004241,P000412,2023-09-20,93.84
T0004242,P000413,2023-08-01,140.06
T0004243,P000413,2023-08-31,140.06
T0004244,P000413,2023-09-30,140.06
T0004245,P000413,2023-10-30,140.06
T0004246,P000413,2023-11-29,140.06
T0004247,P000413,2023-12-29,140.06
T0004248,P000413,2024-01-28,140.06
T0004249,P000413,2024-02-27,140.06
T0004250,P000413,2024-03-28,140.06
T0004251,P000413,2024-04-27,140.06
T0004252,P000413,2024-05-27,140.06
T0004253,P000413,2024-06-26,140.06
T0004254,P000413,2024-07-26,140.06
T0004255,P000413,2024-08-25,140.06
T0004256,P000413,2024-09-24,140.06
T0004257,P000413,2024-10-24,140.06
T0004258,P000413,2024-11-23,140.06
T0004259,P000413,2024-12-23,140.06
T0004260,P000413,2025-01-22,140.06
T0004261,P000414,2021-09-28,362.66
T0004262,P000414,2021-10-28,362.66
T0004263,P000414,2021-11-27,362.66
T0004264,P000414,2021-12-27,124.29
T0004265,P000414,2022-01-26,362.66
T0004266,P000414,2022-02-25,362.66
T0004267,P000414,2022-03-27,362.66
T0004268,P000414,2022-04-26,362.66
T0004269,P000414,2022-05-26,362.66
T0004270,P000414,2022-06-25,362.66
T0004271,P000414,2022-07-25,362.66
T0004272,P000414,2022-08-24,362.66
T0004273,P000414,2022-09-23,362.66
T0004274,P000414,2022-10-23,362.66
T0004275,P000414,2022-11-22,362.66
T0004276,P000414,2022-12-22,362.66
T0004277,P000414,2023-01-21,362.66
T0004278,P000414,2023-02-20,362.66
T0004279,P000414,2023-03-22,362.66
T0004280,P000414,2023-04-21,362.66
T0004281,P000414,2023-05-21,362.66
T0004282,P000414,2023-06-20,362.66
T0004283,P000414,2023-07-20,362.66
T0004284,P000414,2023-08-19,362.66
T0004285,P000414,2023-09-18,362.66
T0004286,P000414,2023-10-18,362.66
T0004287,P000415,2023-04-16,166.43
T0004288,P000415,2023-07-15,166.43
T0004289,P000415,2023-10-13,166.43
T0004290,P000415,2024-01-11,166.43
T0004291,P000415,2024-04-10,166.43
T0004292,P000415,2024-07-09,166.43
T0004293,P000416,2023-04-09,410.22
T0004294,P000416,2023-05-09,410.22
T0004295,P000416,2023-06-08,410.22
T0004296,P000416,2023-07-08,410.22
T0004297,P000416,2023-08-07,301.61
T0004298,P000416,2023-09-06,410.22
T0004299,P000416,2023-10-06,410.22
T0004300,P000416,2023-11-05,410.22
T0004301,P000416,2023-12-05,410.22
T0004302,P000416,2024-01-04,410.22
T0004303,P000416,2024-02-03,410.22
T0004304,P000416,2024-03-04,410.22
T0004305,P000416,2024-04-03,410.22
T0004306,P000416,2024-05-03,410.22
T0004307,P000416,2024-06-02,410.22
T0004308,P000416,2024-07-02,410.22
T0004309,P000416,2024-08-01,410.22
T0004310,P000416,2024-08-31,410.22
T0004311,P000416,2024-09-30,410.22
T0004312,P000416,2024-10-30,410.22
T0004313,P000416,2024-11-29,410.22
T0004314,P000416,2024-12-29,410.22
T0004315,P000416,2025-01-28,410.22
T0004316,P000416,2025-02-27,410.22
T0004317,P000417,2022-07-07,250.83
T0004318,P000417,2022-08-06,250.83
T0004319,P000417,2022-09-05,250.83
T0004320,P000417,2022-10-05,250.83
T0004321,P000417,2022-11-04,250.83
T0004322,P000417,2022-12-04,250.83
T0004323,P000417,2023-01-03,250.83
T0004324,P000417,2023-02-02,250.83
T0004325,P000417,2023-03-04,250.83
T0004326,P000417,2023-04-03,250.83
T0004327,P000417,2023-05-03,250.83
T0004328,P000417,2023-06-02,250.83
T0004329,P000417,2023-07-02,250.83
T0004330,P000417,2023-08-01,218.99
T0004331,P000417,2023-08-31,250.83
T0004332,P000417,2023-09-30,250.83
T0004333,P000417,2023-10-30,250.83
T0004334,P000417,2023-11-29,104.3
T0004335,P000417,2023-12-29,250.83
T0004336,P000417,2024-01-28,250.83
T0004337,P000417,2024-02-27,250.83
T0004338,P000417,2024-03-28,250.83
T0004339,P000417,2024-04-27,250.83
T0004340,P000417,2024-05-27,250.83
T0004341,P000417,2024-06-26,250.83
T0004342,P000417,2024-07-26,250.83
T0004343,P000417,2024-08-25,250.83
T0004344,P000417,2024-09-24,250.83
T0004345,P000417,2024-10-24,250.83
T0004346,P000417,2024-11-23,250.83
T0004347,P000417,2024-12-23,250.83
T0004348,P000418,2025-01-26,592.37
T0004349,P000418,2025-04-26,592.37
T0004350,P000418,2025-07-25,592.37
T0004351,P000419,2024-09-11,126.25
T0004352,P000419,2024-12-10,126.25
T0004353,P000419,2025-03-10,126.25
T0004354,P000419,2025-06-08,126.25
T0004355,P000419,2025-09-06,126.25
T0004356,P000419,2025-12-05,126.25
T0004357,P000420,2025-07-01,3868.97
T0004358,P000420,2025-09-29,3868.97
T0004359,P000421,2025-09-27,1862.55
T0004360,P000421,2025-10-27,1862.55
T0004361,P000421,2025-11-26,1862.55
T0004362,P000422,2024-11-24,1710.12
T0004363,P000422,2025-02-22,1710.12
T0004364,P000422,2025-05-23,1710.12
T0004365,P000423,2025-01-03,533.54
T0004366,P000423,2025-02-02,533.54
T0004367,P000423,2025-03-04,533.54
T0004368,P000423,2025-04-03,533.54
T0004369,P000423,2025-05-03,533.54
T0004370,P000423,2025-06-02,533.54
T0004371,P000423,2025-07-02,533.54
T0004372,P000423,2025-08-01,533.54
T0004373,P000423,2025-08-31,533.54
T0004374,P000424,2022-09-30,250.35
T0004375,P000424,2022-10-30,250.35
T0004376,P000424,2022-11-29,250.35
T0004377,P000424,2022-12-29,250.35
T0004378,P000424,2023-01-28,250.35
T0004379,P000424,2023-02-27,250.35
T0004380,P000424,2023-03-29,250.35
T0004381,P000424,2023-04-28,250.35
T0004382,P000424,2023-05-28,250.35
T0004383,P000424,2023-06-27,250.35
T0004384,P000424,2023-07-27,250.35
T0004385,P000424,2023-08-26,250.35
T0004386,P000424,2023-09-25,250.35
T0004387,P000424,2023-10-25,250.35
T0004388,P000424,2023-11-24,250.35
T0004389,P000424,2023-12-24,250.35
T0004390,P000424,2024-01-23,250.35
T0004391,P000424,2024-02-22,250.35
T0004392,P000424,2024-03-23,250.35
T0004393,P000424,2024-04-22,250.35
T0004394,P000424,2024-05-22,250.35
T0004395,P000424,2024-06-21,250.35
T0004396,P000424,2024-07-21,250.35
T0004397,P000424,2024-08-20,250.35
T0004398,P000425,2020-12-03,161.01
T0004399,P000425,2021-01-02,161.01
T0004400,P000425,2021-02-01,161.01
T0004401,P000425,2021-03-03,161.01
T0004402,P000425,2021-04-02,161.01
T0004403,P000425,2021-05-02,161.01
T0004404,P000425,2021-06-01,161.01
T0004405,P000425,2021-07-01,161.01
T0004406,P000425,2021-07-31,64.31
T0004407,P000425,2021-08-30,161.01
T0004408,P000425,2021-09-29,161.01
T0004409,P000425,2021-10-29,161.01
T0004410,P000425,2021-11-28,161.01
T0004411,P000425,2021-12-28,143.17
T0004412,P000425,2022-01-27,161.01
T0004413,P000425,2022-02-26,161.01
T0004414,P000425,2022-03-28,161.01
T0004415,P000425,2022-04-27,161.01
T0004416,P000425,2022-05-27,161.01
T0004417,P000425,2022-06-26,161.01
T0004418,P000425,2022-07-26,161.01
T0004419,P000425,2022-08-25,161.01
T0004420,P000425,2022-09-24,161.01
T0004421,P000425,2022-10-24,161.01
T0004422,P000425,2022-11-23,161.01
T0004423,P000425,2022-12-23,161.01
T0004424,P000425,2023-01-22,161.01
T0004425,P000426,2022-03-03,201.26
T0004426,P000426,2022-04-02,201.26
T0004427,P000426,2022-05-02,201.26
T0004428,P000426,2022-06-01,201.26
T0004429,P000426,2022-07-01,201.26
T0004430,P000426,2022-07-31,131.53
T0004431,P000426,2022-08-30,201.26
T0004432,P000426,2022-09-29,201.26
T0004433,P000426,2022-10-29,201.26
T0004434,P000426,2022-11-28,201.26
T0004435,P000426,2022-12-28,201.26
T0004436,P000426,2023-01-27,201.26
T0004437,P000426,2023-02-26,201.26
T0004438,P000426,2023-03-28,201.26
T0004439,P000426,2023-04-27,201.26
T0004440,P000426,2023-05-27,201.26
T0004441,P000426,2023-06-26,201.26
T0004442,P000426,2023-07-26,201.26
T0004443,P000426,2023-08-25,201.26
T0004444,P000426,2023-09-24,201.26
T0004445,P000426,2023-10-24,201.26
T0004446,P000427,2025-05-02,369.82
T0004447,P000427,2025-06-01,369.82
T0004448,P000427,2025-07-01,369.82
T0004449,P000427,2025-07-31,369.82
T0004450,P000427,2025-08-30,369.82
T0004451,P000427,2025-09-29,369.82
T0004452,P000427,2025-10-29,369.82
T0004453,P000427,2025-11-28,369.82
T0004454,P000428,2024-05-10,338.06
T0004455,P000428,2024-06-09,338.06
T0004456,P000428,2024-07-09,338.06
T0004457,P000428,2024-08-08,338.06
T0004458,P000428,2024-09-07,338.06
T0004459,P000428,2024-10-07,338.06
T0004460,P000428,2024-11-06,338.06
T0004461,P000428,2024-12-06,338.06
T0004462,P000428,2025-01-05,338.06
T0004463,P000428,2025-02-04,235.73
T0004464,P000429,2025-11-22,2957.75
T0004465,P000430,2025-12-09,8201.49
T0004466,P000431,2025-01-20,962.71
T0004467,P000431,2025-02-19,962.71
T0004468,P000431,2025-03-21,962.71
T0004469,P000431,2025-04-20,962.71
T0004470,P000431,2025-05-20,962.71
T0004471,P000431,2025-06-19,831.88
T0004472,P000431,2025-07-19,962.71
T0004473,P000431,2025-08-18,962.71
T0004474,P000431,2025-09-17,962.71
T0004475,P000431,2025-10-17,962.71
T0004476,P000432,2024-08-24,982.5
T0004477,P000432,2024-11-22,982.5
T0004478,P000432,2025-02-20,982.5
T0004479,P000433,2024-05-25,1066.43
T0004480,P000433,2024-08-23,1066.43
T0004481,P000433,2024-11-21,1066.43
T0004482,P000433,2025-02-19,1066.43
T0004483,P000433,2025-05-20,1066.43
T0004484,P000433,2025-08-18,1066.43
T0004485,P000433,2025-11-16,1066.43
T0004486,P000434,2021-05-16,277.65
T0004487,P000434,2021-06-15,277.65
T0004488,P000434,2021-07-15,277.65
T0004489,P000434,2021-08-14,277.65
T0004490,P000434,2021-09-13,277.65
T0004491,P000434,2021-10-13,277.65
T0004492,P000434,2021-11-12,277.65
T0004493,P000434,2021-12-12,277.65
T0004494,P000434,2022-01-11,277.65
T0004495,P000434,2022-02-10,277.65
T0004496,P000434,2022-03-12,277.65
T0004497,P000434,2022-04-11,277.65
T0004498,P000434,2022-05-11,277.65
T0004499,P000434,2022-06-10,277.65
T0004500,P000434,2022-07-10,277.65
T0004501,P000434,2022-08-09,277.65
T0004502,P000434,2022-09-08,277.65
T0004503,P000434,2022-10-08,277.65
T0004504,P000434,2022-11-07,277.65
T0004505,P000434,2022-12-07,277.65
T0004506,P000434,2023-01-06,277.65
T0004507,P000434,2023-02-05,277.65
T0004508,P000434,2023-03-07,277.65
T0004509,P000434,2023-04-06,277.65
T0004510,P000434,2023-05-06,277.65
T0004511,P000434,2023-06-05,277.65
T0004512,P000434,2023-07-05,277.65
T0004513,P000434,2023-08-04,277.65
T0004514,P000434,2023-09-03,277.65
T0004515,P000434,2023-10-03,277.65
T0004516,P000434,2023-11-02,277.65
T0004517,P000434,2023-12-02,277.65
T0004518,P000435,2023-07-25,284.25
T0004519,P000435,2023-08-24,284.25
T0004520,P000435,2023-09-23,284.25
T0004521,P000435,2023-10-23,284.25
T0004522,P000435,2023-11-22,284.25
T0004523,P000435,2023-12-22,284.25
T0004524,P000435,2024-01-21,284.25
T0004525,P000435,2024-02-20,284.25
T0004526,P000435,2024-03-21,284.25
T0004527,P000435,2024-04-20,284.25
T0004528,P000435,2024-05-20,284.25
T0004529,P000435,2024-06-19,284.25
T0004530,P000435,2024-07-19,284.25
T0004531,P000435,2024-08-18,284.25
T0004532,P000435,2024-09-17,284.25
T0004533,P000435,2024-10-17,284.25
T0004534,P000435,2024-11-16,284.25
T0004535,P000435,2024-12-16,284.25
T0004536,P000435,2025-01-15,284.25
T0004537,P000435,2025-02-14,284.25
T0004538,P000435,2025-03-16,284.25
T0004539,P000435,2025-04-15,284.25
T0004540,P000435,2025-05-15,284.25
T0004541,P000435,2025-06-14,284.25
T0004542,P000435,2025-07-14,284.25
T0004543,P000435,2025-08-13,284.25
T0004544,P000435,2025-09-12,284.25
T0004545,P000435,2025-10-12,284.25
T0004546,P000435,2025-11-11,284.25
T0004547,P000435,2025-12-11,284.25
T0004548,P000436,2024-03-05,317.3
T0004549,P000436,2024-04-04,317.3
T0004550,P000436,2024-05-04,317.3
T0004551,P000436,2024-06-03,317.3
T0004552,P000436,2024-07-03,97.31
T0004553,P000436,2024-08-02,317.3
T0004554,P000436,2024-09-01,317.3
T0004555,P000436,2024-10-01,317.3
T0004556,P000436,2024-10-31,317.3
T0004557,P000436,2024-11-30,317.3
T0004558,P000436,2024-12-30,317.3
T0004559,P000436,2025-01-29,317.3
T0004560,P000436,2025-02-28,317.3
T0004561,P000436,2025-03-30,317.3
T0004562,P000436,2025-04-29,317.3
T0004563,P000436,2025-05-29,317.3
T0004564,P000436,2025-06-28,317.3
T0004565,P000437,2022-04-09,660.96
T0004566,P000437,2022-05-09,660.96
T0004567,P000437,2022-06-08,660.96
T0004568,P000437,2022-07-08,660.96
T0004569,P000437,2022-08-07,660.96
T0004570,P000437,2022-09-06,660.96
T0004571,P000437,2022-10-06,660.96
T0004572,P000437,2022-11-05,660.96
T0004573,P000437,2022-12-05,660.96
T0004574,P000437,2023-01-04,467.48
T0004575,P000437,2023-02-03,660.96
T0004576,P000437,2023-03-05,660.96
T0004577,P000437,2023-04-04,660.96
T0004578,P000438,2020-08-28,176.78
T0004579,P000438,2020-09-27,292.01
T0004580,P000438,2020-10-27,292.01
T0004581,P000438,2020-11-26,292.01
T0004582,P000438,2020-12-26,292.01
T0004583,P000438,2021-01-25,292.01
T0004584,P000438,2021-02-24,292.01
T0004585,P000438,2021-03-26,292.01
T0004586,P000438,2021-04-25,292.01
T0004587,P000438,2021-05-25,292.01
T0004588,P000438,2021-06-24,292.01
T0004589,P000438,2021-07-24,292.01
T0004590,P000438,2021-08-23,243.15
T0004591,P000439,2021-06-11,318.73
T0004592,P000439,2021-07-11,318.73
T0004593,P000439,2021-08-10,318.73
T0004594,P000439,2021-09-09,171.09
T0004595,P000439,2021-10-09,318.73
T0004596,P000439,2021-11-08,318.73
T0004597,P000439,2021-12-08,166.85
T0004598,P000439,2022-01-07,318.73
T0004599,P000439,2022-02-06,318.73
T0004600,P000439,2022-03-08,318.73
T0004601,P000439,2022-04-07,318.73
T0004602,P000439,2022-05-07,318.73
T0004603,P000439,2022-06-06,318.73
T0004604,P000439,2022-07-06,318.73
T0004605,P000439,2022-08-05,318.73
T0004606,P000439,2022-09-04,318.73
